id,supplier_id,product_id,quantity,unit_price,total_price,status,priority,created_at,updated_at,warehouse,notes
ord_00178,sup_042,prod_1130,12,11.79,141.48,cancelled,medium,2023-01-02T11:42:27Z,2023-01-07T11:42:27Z,warehouse_west,Free samples for evaluation
ord_00179,sup_447,prod_3861,6,23.25,139.5,rejected,medium,2024-10-20T15:01:39Z,2024-10-22T15:01:39Z,warehouse_north,Priority shipment requested
ord_00180,sup_042,prod_3385,197,403.71,79530.87,rejected,high,2024-11-29T16:36:37Z,2024-11-30T16:36:37Z,warehouse_west,Regular monthly order
ord_00181,sup_248,prod_1776,182,7.07,1286.74,pending,medium,2023-08-20T22:36:17Z,2023-08-20T22:36:17Z,warehouse_east,Warehouse transfer
ord_00182,sup_240,prod_1499,43,70.78,3043.54,pending,medium,2023-01-07T16:37:04Z,2023-01-07T16:37:04Z,warehouse_central,Urgent restock needed
ord_00183,sup_143,prod_3819,55,12.46,685.3,shipped,critical,2024-01-07T23:47:57Z,2024-01-13T23:47:57Z,warehouse_north,Seasonal stock preparation
ord_00184,sup_141,prod_3612,120,513.08,61569.6,approved,low,2024-08-27T14:03:42Z,2024-08-30T14:03:42Z,warehouse_east,Priority shipment requested
ord_00185,sup_318,prod_0378,24,69.15,1659.6,pending,low,2024-02-28T15:29:37Z,2024-02-28T15:29:37Z,warehouse_south,New vendor trial order
ord_00186,sup_282,prod_4560,177,49.93,8837.61,approved,medium,2024-09-25T06:27:59Z,2024-09-26T06:27:59Z,warehouse_central,Regular monthly order
ord_00187,sup_042,prod_2964,127,391.43,49711.61,shipped,low,2023-06-14T20:27:21Z,2023-06-18T20:27:21Z,warehouse_west,Approved by regional manager
ord_00188,sup_311,prod_3406,194,156.03,30269.82,delivered,medium,2024-01-03T05:16:40Z,2024-01-10T05:16:40Z,warehouse_east,After-hours emergency order
ord_00189,sup_338,prod_0331,82,20.61,1690.02,delivered,high,2024-01-04T00:24:48Z,2024-01-10T00:24:48Z,warehouse_west,After-hours emergency order
ord_00190,sup_428,prod_3202,96,8.11,778.56,pending,medium,2024-10-01T07:25:58Z,2024-10-01T07:25:58Z,warehouse_north,Pending quality check
ord_00191,sup_042,prod_3672,113,2.99,337.87,approved,high,2024-01-19T23:55:50Z,2024-01-22T23:55:50Z,warehouse_south,Return - damaged items
ord_00192,sup_344,prod_2913,73,39.81,2906.13,cancelled,low,2024-09-09T18:16:10Z,2024-09-17T18:16:10Z,warehouse_south,Approved by regional manager
ord_00193,sup_497,prod_0730,42,3010.44,126438.48,delivered,medium,2023-10-28T15:41:13Z,2023-11-11T15:41:13Z,warehouse_south,Pending quality check
ord_00194,sup_159,prod_0887,150,324.6,48690,shipped,high,2023-10-18T19:35:48Z,2023-10-20T19:35:48Z,warehouse_east,
ord_00195,sup_022,prod_1806,7,9.23,64.61,pending,low,2023-09-14T03:53:34Z,2023-09-14T03:53:34Z,warehouse_north,Regular monthly order
ord_00196,sup_445,prod_2815,108,38.74,4183.92,delivered,medium,2024-01-03T10:22:18Z,2024-01-15T10:22:18Z,warehouse_south,
ord_00197,sup_457,prod_4541,161,3.11,500.71,approved,medium,2023-12-01T18:30:13Z,2023-12-02T18:30:13Z,warehouse_central,
ord_00198,sup_043,prod_0826,25,131.06,3276.5,delivered,medium,2023-04-01T07:29:38Z,2023-04-15T07:29:38Z,warehouse_west,Quality inspection required
ord_00199,sup_329,prod_0874,28,51.11,1431.08,delivered,medium,2023-01-12T14:09:26Z,2023-01-23T14:09:26Z,warehouse_north,
ord_00200,sup_341,prod_4349,169,13.75,2323.75,approved,low,2023-01-11T23:25:40Z,2023-01-13T23:25:40Z,warehouse_west,
ord_00201,sup_253,prod_4433,86,10.27,883.22,cancelled,medium,2023-01-31T09:31:22Z,2023-02-06T09:31:22Z,warehouse_west,New vendor trial order
ord_00202,sup_422,prod_4336,43,4468.82,192159.26,delivered,medium,2023-07-18T13:08:02Z,2023-07-24T13:08:02Z,warehouse_east,
ord_00203,sup_247,prod_3567,47,13.99,657.53,shipped,low,2023-12-27T13:41:10Z,2024-01-01T13:41:10Z,warehouse_central,
ord_00204,sup_277,prod_4177,176,46.08,8110.08,rejected,high,2023-11-04T01:05:59Z,2023-11-07T01:05:59Z,warehouse_south,Seasonal stock preparation
ord_00205,sup_432,prod_3415,88,27.31,2403.28,pending,low,2023-11-07T22:11:38Z,2023-11-07T22:11:38Z,warehouse_central,
ord_00206,sup_117,prod_2069,33,0.67,22.11,pending,low,2024-06-30T18:01:59Z,2024-06-30T18:01:59Z,warehouse_central,Hold for supplier confirmation
ord_00207,sup_469,prod_3070,122,288.26,35167.72,approved,medium,2024-12-12T00:34:34Z,2024-12-15T00:34:34Z,warehouse_east,Free samples for evaluation
ord_00208,sup_112,prod_3355,146,20.59,3006.14,delivered,medium,2024-12-31T22:51:56Z,2025-01-07T22:51:56Z,warehouse_south,Priority shipment requested
ord_00209,sup_384,prod_1786,96,28.2,2051.47,cancelled,low,2024-07-27T20:02:25Z,2024-08-06T20:02:25Z,warehouse_north,Urgent restock needed
ord_00210,sup_102,prod_4238,124,33.77,4187.48,delivered,medium,2023-03-24T13:02:30Z,2023-04-03T13:02:30Z,warehouse_central,Warehouse transfer
ord_00211,sup_043,prod_2073,65,353.87,23001.55,approved,low,2023-12-01T16:23:32Z,2023-12-04T16:23:32Z,warehouse_central,Return - damaged items
ord_00212,sup_130,prod_1455,176,325.92,57361.92,delivered,low,2023-04-09T21:40:57Z,2023-04-21T21:40:57Z,warehouse_south,
ord_00213,sup_270,prod_4707,124,29.82,3697.68,cancelled,medium,2024-01-31T03:16:57Z,2024-02-06T03:16:57Z,warehouse_east,
ord_00214,sup_397,prod_4285,128,340.23,43549.44,approved,low,2024-07-08T08:38:49Z,2024-07-11T08:38:49Z,warehouse_west,Approved by regional manager
ord_00215,sup_331,prod_1711,79,261.71,20675.09,cancelled,medium,2024-12-31T08:58:34Z,2025-01-07T08:58:34Z,warehouse_west,
ord_00216,sup_149,prod_1481,35,40.32,1411.2,delivered,high,2023-11-15T22:53:55Z,2023-11-29T22:53:55Z,warehouse_south,Urgent restock needed
ord_00217,sup_042,prod_2599,11,42.33,465.63,shipped,high,2024-10-28T15:35:55Z,2024-11-04T15:35:55Z,warehouse_central,
ord_00218,sup_430,prod_3490,11,268.69,2955.59,approved,low,2024-05-10T23:21:01Z,2024-05-13T23:21:01Z,warehouse_west,Sample evaluation
ord_00219,sup_451,prod_0224,6,533.22,3199.32,delivered,high,2023-01-16T11:30:56Z,2023-01-30T11:30:56Z,warehouse_south,Sample evaluation
ord_00220,sup_364,prod_2233,110,4.65,511.5,cancelled,low,2023-09-22T13:22:52Z,2023-09-22T13:22:52Z,warehouse_south,"""><script>document.cookie</script>"
ord_00221,sup_068,prod_3907,108,2408.46,260113.68,delivered,low,2023-07-13T20:36:09Z,2023-07-20T20:36:09Z,warehouse_north,
ord_00222,sup_237,prod_4954,104,10.82,1125.28,shipped,medium,2023-01-25T01:23:38Z,2023-01-30T01:23:38Z,warehouse_west,After-hours emergency order
ord_00223,sup_380,prod_4885,90,8.22,739.8,pending,medium,2023-03-07T22:09:06Z,2023-03-07T22:09:06Z,warehouse_south,Priority shipment requested
ord_00224,sup_309,prod_3491,187,321.04,60034.48,shipped,high,2023-11-12T08:06:14Z,2023-11-18T08:06:14Z,warehouse_central,Regular monthly order
ord_00225,sup_417,prod_3129,102,41.07,4189.14,delivered,low,2024-02-20T08:37:28Z,2024-03-05T08:37:28Z,warehouse_south,
ord_00226,sup_489,prod_0567,19,492.15,9350.85,delivered,high,2023-01-04T20:38:49Z,2023-01-16T20:38:49Z,warehouse_central,
ord_00227,sup_270,prod_0646,150,43.94,6591,delivered,medium,2024-01-16T09:31:54Z,2024-01-24T09:31:54Z,warehouse_north,Hold for supplier confirmation
ord_00228,sup_408,prod_0511,116,26,3016,delivered,critical,2024-01-04T21:34:45Z,2024-01-17T21:34:45Z,warehouse_central,Priority shipment requested
ord_00229,sup_266,prod_2225,165,593.11,74698.93,shipped,high,2023-02-02T11:30:46Z,2023-02-06T11:30:46Z,warehouse_north,After-hours emergency order
ord_00230,sup_087,prod_3419,181,34.87,6311.47,delivered,low,2023-12-22T13:38:38Z,2023-12-27T13:38:38Z,warehouse_south,Quality inspection required
ord_00231,sup_087,prod_1636,194,4719.79,915639.26,approved,high,2024-07-21T07:14:58Z,2024-07-22T07:14:58Z,warehouse_west,
ord_00232,sup_393,prod_4096,138,221.21,30526.98,shipped,medium,2024-09-21T13:44:11Z,2024-09-25T13:44:11Z,warehouse_central,Return - damaged items
ord_00233,sup_030,prod_1615,151,62.88,9494.88,approved,high,2023-01-05T14:21:35Z,2023-01-07T14:21:35Z,warehouse_west,Return - damaged items
ord_00234,sup_013,prod_3827,133,20.52,2729.16,delivered,medium,2024-07-25T01:45:43Z,2024-08-01T01:45:43Z,,Quality inspection required
ord_00235,sup_226,prod_4525,68,193.88,13183.84,approved,low,2024-05-27T07:19:21Z,2024-05-30T07:19:21Z,warehouse_south,New vendor trial order
ord_00236,sup_081,prod_0777,121,3259.98,394457.58,pending,critical,2023-06-10T00:14:53Z,2023-06-10T00:14:53Z,warehouse_north,
ord_00237,sup_042,prod_2316,180,4998.32,899697.6,delivered,medium,2023-12-19T04:12:13Z,2023-12-25T04:12:13Z,warehouse_central,
ord_00238,sup_362,prod_0963,83,295.24,24504.92,approved,medium,2023-09-21T16:34:19Z,2023-09-22T16:34:19Z,warehouse_south,
ord_00239,sup_147,prod_1430,36,10.63,382.68,cancelled,medium,2024-02-10T08:11:37Z,2024-02-20T08:11:37Z,warehouse_south,Priority shipment requested
ord_00240,sup_326,prod_4353,126,37.66,4745.16,pending,low,2024-04-27T13:47:04Z,2024-04-27T13:47:04Z,warehouse_central,Pending quality check
ord_00241,sup_134,prod_4900,18,33.71,606.78,shipped,low,2024-01-25T05:40:24Z,2024-01-30T05:40:24Z,,Customer backorder fulfillment
ord_00242,sup_042,prod_0789,123,3.07,377.61,delivered,high,2023-11-27T20:58:34Z,2023-12-11T20:58:34Z,warehouse_central,Quality inspection required
ord_00243,sup_053,prod_3706,173,19.44,3363.12,delivered,low,2023-04-18T03:37:51Z,2023-04-28T03:37:51Z,warehouse_central,Urgent restock needed
ord_00244,sup_081,prod_4872,40,5.46,218.4,delivered,medium,2024-05-24T11:23:18Z,2024-05-31T11:23:18Z,warehouse_west,Priority shipment requested
ord_00245,sup_097,prod_4258,146,272.1,39726.6,cancelled,low,2024-12-11T17:05:17Z,2024-12-15T17:05:17Z,warehouse_west,Approved by regional manager
ord_00246,sup_042,prod_4168,112,31.39,3515.68,cancelled,medium,2023-12-14T06:23:27Z,2023-12-16T06:23:27Z,warehouse_north,Customer backorder fulfillment
ord_00247,sup_028,prod_2530,56,11.49,643.44,delivered,medium,2023-12-27T19:14:21Z,2024-01-08T19:14:21Z,warehouse_east,Hold for supplier confirmation
ord_00248,sup_042,prod_0978,176,400.67,70517.92,delivered,high,2024-05-05T14:39:01Z,2024-05-18T14:39:01Z,warehouse_central,New vendor trial order
ord_00249,sup_091,prod_3355,150,23.29,3493.5,approved,low,2023-01-28T00:19:40Z,2023-01-31T00:19:40Z,warehouse_north,Warehouse transfer
ord_00250,sup_226,prod_4782,147,41.93,6163.71,delivered,medium,2023-02-26T13:38:07Z,2023-03-07T13:38:07Z,warehouse_west,Regular monthly order
ord_00251,sup_077,prod_1125,53,41.15,2180.95,cancelled,medium,2023-02-06T06:24:22Z,2023-02-15T06:24:22Z,warehouse_north,After-hours emergency order
ord_00252,sup_365,prod_3392,11,42.28,465.08,rejected,low,2023-03-27T21:30:07Z,2023-03-30T21:30:07Z,warehouse_north,
ord_00253,sup_401,prod_4374,97,24.53,2379.41,delivered,low,2024-07-07T15:49:11Z,2024-07-14T15:49:11Z,warehouse_central,New vendor trial order
ord_00254,sup_097,prod_0929,103,1969.59,202867.77,pending,medium,2023-01-29T17:07:33Z,2023-01-29T17:07:33Z,warehouse_central,Return - damaged items
ord_00255,sup_322,prod_1330,106,28.45,3015.7,shipped,medium,2024-12-27T09:22:47Z,2024-12-30T09:22:47Z,warehouse_central,Warehouse transfer
ord_00256,sup_275,prod_0549,136,17.63,2397.68,delivered,low,2024-01-24T21:12:57Z,2024-02-02T21:12:57Z,warehouse_central,Hold for supplier confirmation
ord_00257,sup_042,prod_1389,121,30.84,3731.64,approved,medium,2023-03-05T15:10:28Z,2023-03-06T15:10:28Z,warehouse_east,
ord_00258,sup_026,prod_2979,164,227.75,37351,rejected,low,2024-08-20T16:27:27Z,2024-08-23T16:27:27Z,warehouse_central,
ord_00259,sup_345,prod_1076,82,7.35,602.7,delivered,medium,2023-12-24T14:10:36Z,2024-01-06T14:10:36Z,warehouse_central,Hold for supplier confirmation
ord_00260,sup_448,prod_2375,147,44.84,6591.48,approved,low,2024-12-14T16:38:17Z,2024-12-15T16:38:17Z,warehouse_central,
ord_00261,sup_198,prod_4267,22,21.45,471.9,delivered,critical,2023-10-15T01:44:51Z,2023-10-28T01:44:51Z,warehouse_east,After-hours emergency order
ord_00262,sup_372,prod_2925,11,26.15,287.65,shipped,low,2023-09-01T18:44:06Z,2023-09-05T18:44:06Z,warehouse_west,Replacement for defective batch
ord_00263,sup_447,prod_2262,16,155.22,2483.52,pending,low,2023-12-29T18:38:21Z,2023-12-29T18:38:21Z,warehouse_central,Free samples for evaluation
ord_00264,sup_042,prod_4823,64,38.27,2449.28,delivered,medium,2023-01-31T05:38:17Z,2023-02-09T05:38:17Z,warehouse_north,Return - damaged items
ord_00265,sup_474,prod_2045,167,569.18,95053.06,approved,critical,2024-02-25T14:04:16Z,2024-02-27T14:04:16Z,warehouse_central,Replacement for defective batch
ord_00266,sup_042,prod_0776,89,28.35,2523.15,shipped,medium,2023-09-02T18:41:53Z,2023-09-05T18:41:53Z,warehouse_south,Replacement for defective batch
ord_00267,sup_418,prod_2847,148,1.28,189.44,delivered,medium,2023-08-06T18:33:51Z,2023-08-16T18:33:51Z,warehouse_central,Customer backorder fulfillment
ord_00268,sup_052,prod_0902,141,16.69,2353.29,delivered,medium,2023-01-03T21:58:14Z,2023-01-13T21:58:14Z,warehouse_west,After-hours emergency order
ord_00269,sup_219,prod_4588,23,36.27,704.68,delivered,critical,2024-03-10T18:56:20Z,2024-03-15T18:56:20Z,warehouse_east,Customer backorder fulfillment
ord_00270,sup_380,prod_0792,15,8.69,130.35,delivered,medium,2023-12-12T19:20:38Z,2023-12-18T19:20:38Z,warehouse_north,Pending quality check
ord_00271,sup_412,prod_1330,136,25.55,3474.8,delivered,low,2023-08-21T17:40:55Z,2023-08-30T17:40:55Z,warehouse_east,Replacement for defective batch
ord_00272,sup_432,prod_2481,145,396.68,57518.6,approved,critical,2023-11-16T06:23:31Z,2023-11-19T06:23:31Z,warehouse_south,Customer backorder fulfillment
ord_00273,sup_473,prod_2165,168,610.94,102637.92,cancelled,high,2023-01-15T21:46:21Z,2023-01-21T21:46:21Z,warehouse_east,Replacement for defective batch
ord_00274,sup_482,prod_3324,149,56.83,8467.67,shipped,medium,2023-12-12T18:28:40Z,2023-12-16T18:28:40Z,warehouse_north,New vendor trial order
ord_00275,sup_084,prod_0413,194,7.82,1517.08,rejected,medium,2024-05-26T07:32:00Z,2024-05-28T07:32:00Z,warehouse_east,Customer backorder fulfillment
ord_00276,sup_460,prod_4377,50,5.52,276,approved,medium,2024-04-18T15:37:26Z,2024-04-21T15:37:26Z,warehouse_south,Urgent restock needed
ord_00277,sup_121,prod_3525,48,104.89,5034.72,cancelled,medium,2023-07-06T18:43:19Z,2023-07-07T18:43:19Z,warehouse_north,
ord_00278,sup_229,prod_4085,144,1.06,152.64,cancelled,medium,2024-01-17T14:52:23Z,2024-01-19T14:52:23Z,warehouse_central,Approved by regional manager
ord_00279,sup_384,prod_2071,75,5.07,380.25,approved,low,2023-01-31T12:42:38Z,2023-02-02T12:42:38Z,warehouse_west,
ord_00280,sup_308,prod_1180,31,344.99,10694.69,approved,high,2023-07-24T08:58:27Z,2023-07-27T08:58:27Z,warehouse_north,
ord_00281,sup_126,prod_2663,84,43.95,3691.8,shipped,low,2023-02-04T10:17:24Z,2023-02-07T10:17:24Z,warehouse_west,Return - damaged items
ord_00282,sup_011,prod_1115,44,51.58,2269.52,approved,medium,2023-02-27T22:50:12Z,2023-03-01T22:50:12Z,warehouse_west,Sample evaluation
ord_00283,sup_042,prod_3852,39,18.79,732.81,delivered,high,2024-10-23T10:40:11Z,2024-10-30T10:40:11Z,warehouse_central,Priority shipment requested
ord_00284,sup_452,prod_4917,78,29.92,2333.76,cancelled,medium,2023-11-16T20:47:44Z,2023-11-23T20:47:44Z,warehouse_central,Urgent restock needed
ord_00285,sup_340,prod_2270,138,151.65,20927.7,rejected,medium,2023-01-07T07:49:29Z,2023-01-11T07:49:29Z,warehouse_central,
ord_00286,sup_170,prod_3520,180,338.06,60850.8,approved,medium,2023-05-12T21:50:23Z,2023-05-15T21:50:23Z,warehouse_west,Urgent restock needed
ord_00287,sup_254,prod_4997,90,37.1,3339,pending,high,2023-07-28T10:26:38Z,2023-07-28T10:26:38Z,warehouse_south,Return - damaged items
ord_00288,sup_447,prod_4579,139,255.08,35456.12,shipped,low,2024-01-30T20:45:16Z,2024-02-04T20:45:16Z,warehouse_west,
ord_00289,sup_362,prod_4965,66,240.42,15867.72,approved,high,2024-08-28T13:41:57Z,2024-08-30T13:41:57Z,warehouse_central,Warehouse transfer
ord_00290,sup_488,prod_4277,88,18.85,1658.8,delivered,high,2023-01-31T08:39:24Z,2023-02-06T08:39:24Z,warehouse_west,After-hours emergency order
ord_00291,sup_423,prod_0156,194,21.14,4101.16,delivered,high,2024-12-29T23:24:50Z,2025-01-03T23:24:50Z,warehouse_central,
ord_00292,sup_304,prod_1505,102,27.52,2807.04,shipped,medium,2024-07-30T12:33:45Z,2024-08-06T12:33:45Z,warehouse_east,Pending quality check
ord_00293,sup_095,prod_2692,50,20.2,1010,rejected,medium,2023-06-21T07:39:02Z,2023-06-25T07:39:02Z,warehouse_east,
ord_00294,sup_298,prod_2590,6,22.68,136.08,delivered,medium,2023-02-10T10:14:20Z,2023-02-20T10:14:20Z,warehouse_west,
ord_00295,sup_042,prod_0983,125,9.82,1227.5,delivered,low,2024-07-27T21:33:53Z,2024-08-07T21:33:53Z,warehouse_central,
ord_00296,sup_110,prod_1803,20,3.31,66.2,rejected,high,2024-01-25T10:06:27Z,2024-01-29T10:06:27Z,warehouse_south,Warehouse transfer
ord_00297,sup_175,prod_1410,99,27.8,2752.2,shipped,high,2023-07-06T04:28:34Z,2023-07-10T04:28:34Z,warehouse_north,Hold for supplier confirmation
ord_00298,sup_383,prod_2649,70,264.9,18543,cancelled,medium,2024-12-10T07:53:10Z,2024-12-13T07:53:10Z,warehouse_north,Urgent restock needed
ord_00299,sup_317,prod_3584,126,21.62,2724.12,delivered,medium,2024-09-10T22:32:07Z,2024-09-21T22:32:07Z,warehouse_south,
ord_00300,sup_042,prod_2405,44,8.45,371.8,approved,medium,2023-09-02T01:27:11Z,2023-09-03T01:27:11Z,warehouse_north,Return - damaged items
ord_00301,sup_448,prod_4511,166,317.7,52738.2,cancelled,medium,2023-11-19T20:54:52Z,2023-11-19T20:54:52Z,warehouse_south,Free samples for evaluation
ord_00302,sup_092,prod_2191,122,3104.53,378752.66,delivered,high,2024-12-05T03:06:15Z,2024-12-17T03:06:15Z,warehouse_north,Seasonal stock preparation
ord_00303,sup_042,prod_3171,108,28.19,3044.52,approved,high,2024-06-07T02:37:15Z,2024-06-09T02:37:15Z,warehouse_west,Quality inspection required
ord_00304,sup_007,prod_2644,87,25.29,2200.23,shipped,low,2023-01-23T09:19:42Z,2023-01-25T09:19:42Z,warehouse_south,Sample evaluation
ord_00305,sup_042,prod_4000,150,466.28,69942,approved,medium,2023-11-07T23:35:22Z,2023-11-08T23:35:22Z,warehouse_west,Quality inspection required
ord_00306,sup_211,prod_3025,107,14.34,1534.38,rejected,medium,2023-05-14T14:32:36Z,2023-05-18T14:32:36Z,warehouse_north,Free samples for evaluation
ord_00307,sup_176,prod_2609,18,12.7,228.6,shipped,low,2024-07-30T15:05:07Z,2024-08-05T15:05:07Z,warehouse_south,After-hours emergency order
ord_00308,sup_042,prod_0365,136,48.62,6612.32,delivered,high,2024-03-22T11:45:32Z,2024-03-30T11:45:32Z,warehouse_central,Warehouse transfer
ord_00309,sup_089,prod_2070,27,28.51,769.77,delivered,low,2023-06-21T03:28:42Z,2023-07-02T03:28:42Z,warehouse_south,
ord_00310,sup_377,prod_4197,111,55.05,6110.55,delivered,critical,2023-11-12T17:08:18Z,2023-11-26T17:08:18Z,warehouse_west,Pending quality check
ord_00311,sup_042,prod_2033,111,12.62,1400.82,pending,high,2023-05-11T07:36:54Z,2023-05-11T07:36:54Z,warehouse_north,New vendor trial order
ord_00312,sup_042,prod_2591,181,1235.52,223629.12,delivered,medium,2024-02-22T11:34:42Z,2024-03-01T11:34:42Z,warehouse_south,
ord_00313,sup_465,prod_2840,162,22,3564,rejected,low,2024-12-06T07:19:56Z,2024-12-08T07:19:56Z,warehouse_central,
ord_00314,sup_279,prod_1770,132,1.66,219.12,pending,medium,2024-05-07T09:57:39Z,2024-05-07T09:57:39Z,warehouse_south,Sample evaluation
ord_00315,sup_024,prod_4044,62,28.73,1781.26,shipped,low,2024-03-08T19:50:02Z,2024-03-12T19:50:02Z,warehouse_central,Hold for supplier confirmation
ord_00316,sup_042,prod_4420,33,2128.91,70254.03,cancelled,low,2024-11-09T14:01:46Z,2024-11-14T14:01:46Z,warehouse_central,
ord_00317,sup_177,prod_0588,89,34.67,3085.63,delivered,medium,2024-10-31T18:36:24Z,2024-11-06T18:36:24Z,warehouse_north,
ord_00318,sup_349,prod_3960,102,318.72,32509.44,approved,low,2024-02-17T15:33:25Z,2024-02-19T15:33:25Z,warehouse_west,Quality inspection required
ord_00319,sup_050,prod_0152,142,22.58,3206.36,delivered,medium,2024-12-18T10:17:36Z,2024-12-29T10:17:36Z,warehouse_east,Free samples for evaluation
ord_00320,sup_431,prod_2901,109,1337.84,145824.56,approved,medium,2023-04-14T14:32:23Z,2023-04-16T14:32:23Z,warehouse_west,Quality inspection required
ord_00321,sup_020,prod_3919,193,38.9,7507.7,pending,medium,2024-10-04T13:05:59Z,2024-10-04T13:05:59Z,warehouse_south,Hold for supplier confirmation
ord_00322,sup_355,prod_3138,24,34.21,821.04,cancelled,high,2024-12-24T16:00:57Z,2024-12-29T16:00:57Z,warehouse_west,
ord_00323,sup_273,prod_1657,161,36.42,5863.62,approved,medium,2024-11-26T02:13:06Z,2024-11-27T02:13:06Z,warehouse_north,Approved by regional manager
ord_00324,sup_080,prod_1402,187,2583.41,483097.67,delivered,medium,2024-12-28T22:21:01Z,2025-01-06T22:21:01Z,warehouse_central,Free samples for evaluation
ord_00325,sup_038,prod_2936,84,4.23,355.32,delivered,high,2023-07-10T17:49:17Z,2023-07-20T17:49:17Z,warehouse_east,Hold for supplier confirmation
ord_00326,sup_122,prod_3824,169,9.42,1591.98,shipped,high,2023-07-16T03:26:13Z,2023-07-22T03:26:13Z,warehouse_east,Quality inspection required
